UnitNo,Region,RegionCode,NonUtcBU,NonUtcBUCode,BU,BUCode,LocationCode,ProductLine,SAMClassCode,SAMClass,RevenueStatus,Make,Model,ModelYear,EngineModel,VIN,OdometerMiles,TermOutDate,NBV,BookLife,Age,CustomerNo,CustomerName,RatedMargin12Mo,ActualMargin12Mo,RatedMiles12Mo,ActualMiles12Mo,FinalMVAType,MVATurnInDate,MVAFinalApproval,MVAApprovalDate,EndBillDate,AccountingStatus,OSECondition,OSEStatus,DispConditionCode,DepositDate,DepositStatus,LTDMargin,LTDMiles,Modified,Created,Action,UTCAcceptedDate,UTCAcceptedLoc,DeprAmount,UTCAcceptedPL,OSCost,DeId,GoNoGo,IsRR
147081,WEST REGION,3488,ROCKY MOUNTAIN CBU,3125,ROCKY MOUNTAIN CBU,3125,155,RPM,51,Truck (No Body) >16K <=26K GVW,NLE    ,FRTL,M2 106                        ,2014,ISB'13 220/2300,1FVACWDU7EHFX4350,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
147082,WEST REGION,3488,ROCKY MOUNTAIN CBU,3125,ROCKY MOUNTAIN CBU,3125,1139,RPM,51,Truck (No Body) >16K <=26K GVW,NYE    ,FRTL,M2 106                        ,2013,ISB'10 6.3L 220/2300,3ALACWDU8DDFE9554,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
147083,WEST REGION,3488,ROCKY MOUNTAIN CBU,3125,ROCKY MOUNTAIN CBU,3125,1139,RPM,51,Truck (No Body) >16K <=26K GVW,NLE    ,FRTL,M2 106                        ,2014,ISB'13 220/2300,1FVACWDUXEHFX4360,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,-5600,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
147085,WEST REGION,3488,ROCKY MOUNTAIN CBU,3125,ROCKY MOUNTAIN CBU,3125,155,RPM,51,Truck (No Body) >16K <=26K GVW,NLE    ,FRTL,M2 106                        ,2014,ISB'13 220/2300,1FVACWDU3EHFX4295,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
147086,WEST REGION,3488,ROCKY MOUNTAIN CBU,3125,ROCKY MOUNTAIN CBU,3125,155,RPM,51,Truck (No Body) >16K <=26K GVW,NYE    ,FRTL,M2 106                        ,2016,ISB'13 220/2300,1FVACWDT5GHHB5955,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
147089,WEST REGION,3488,ROCKY MOUNTAIN CBU,3125,ROCKY MOUNTAIN CBU,3125,297,RPM,51,Truck (No Body) >16K <=26K GVW,NYE    ,FRTL,M2 106                        ,2014,ISB'13 220/2300,1FVACWDU9EHFX4365,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
147090,WEST REGION,3488,ROCKY MOUNTAIN CBU,3125,ROCKY MOUNTAIN CBU,3125,297,RPM,51,Truck (No Body) >16K <=26K GVW,NYE    ,FRTL,M2 106                        ,2014,ISB'13 220/2300,3ALACWDUXEDFV8312,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
147095,WEST REGION,3488,ROCKY MOUNTAIN CBU,3125,ROCKY MOUNTAIN CBU,3125,297,RPM,51,Truck (No Body) >16K <=26K GVW,NYE    ,FRTL,M2 106                        ,2014,ISB'13 220/2300,1FVACWDUXEHFX4357,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
147117,RVS INTRNL FLEET VS,5349,RVS UTC WEST FLEET,3408,RVS UTC WEST FLEET,3408,3408,OFFL,60,Truck >16K <=26K GVW > 20 ft,NULL,FRTL,M2 106                        ,2012,ISB'10 6.3L 220/2300,1FVACWDUXCHBE7706,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,9/9/2019 0:00,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,04:49.7,01:26.3,D,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
147119,CENTRAL REGION,3472,UPPER MID WEST CBU,3076,UPPER MID WEST CBU,3076,94,RPM,51,Truck (No Body) >16K <=26K GVW,NYE    ,FRTL,M2 106                        ,2014,ISB'13 220/2300,1FVACWDU3EHFX4281,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
147123,CENTRAL REGION,3472,UPPER MID WEST CBU,3076,UPPER MID WEST CBU,3076,1046,RPM,51,Truck (No Body) >16K <=26K GVW,NYE    ,FRTL,M2 106                        ,2014,ISB'13 220/2300,1FVACWDU2EHFX4305,183154,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,-46000,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
147125,CENTRAL REGION,3472,UPPER MID WEST CBU,3076,UPPER MID WEST CBU,3076,529,RPM,51,Truck (No Body) >16K <=26K GVW,NYE    ,FRTL,M2 106                        ,2014,ISB'13 220/2300,1FVACWDU8EHFX4311,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,-2500,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
147129,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,3/1/2020 0:00,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,02:17.3,00:21.6,D,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
147131,CENTRAL REGION,3472,UPPER MID WEST CBU,3076,UPPER MID WEST CBU,3076,207,RPM,51,Truck (No Body) >16K <=26K GVW,NYE    ,FRTL,M2 106                        ,2014,ISB'13 220/2300,1FVACWDU6EHFX4324,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
147133,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,01:32.9,00:15.6,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
147147,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,50,Truck >16K <=26K GVW <=20 ft,NULL,FRTL,M2 106                        ,2012,ISB'10 6.3L 220/2300,1FVACWDU9CHBH1009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,00:24.7,01:26.3,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
147148,CENTRAL REGION,3472,MID SOUTH CBU,3092,MID SOUTH CBU,3092,1567,RPM,51,Truck (No Body) >16K <=26K GVW,NYE    ,FRTL,M2 106                        ,2014,ISB'13 220/2300,1FVACWDU6EHFX4176,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
147151,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,3/1/2020 0:00,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,02:17.3,00:21.6,D,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
147160,CENTRAL REGION,3472,MID SOUTH CBU,3092,MID SOUTH CBU,3092,395,RPM,51,Truck (No Body) >16K <=26K GVW,NYE    ,FRTL,M2 106                        ,2014,ISB'13 220/2300,1FVACWDU5EHFX4234,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
147201,CENTRAL REGION,3472,UPPER MID WEST CBU,3076,UPPER MID WEST CBU,3076,731,RPM,51,Truck (No Body) >16K <=26K GVW,NLE    ,FRTL,M2 106                        ,2013,ISB'10 6.3L 220/2300,3ALACWDU8DDFE9537,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
147202,CENTRAL REGION,3472,UPPER MID WEST CBU,3076,UPPER MID WEST CBU,3076,731,RPM,51,Truck (No Body) >16K <=26K GVW,NLE    ,FRTL,M2 106                        ,2015,ISB'13 220/2300,1FVACWDU4FHGJ9228,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
147245,RVS INTRNL FLEET VS,5349,UTC WEST REGION,3402,RVS UTC WEST FLEET,3408,3408,OFFL,125,Unidentifiable Truck,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,00:19.6,00:57.8,U,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
147248,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,51,Truck (No Body) >16K <=26K GVW,NYE    ,FRTL,M2 106                        ,2013,ISB'10 6.3L 220/2300,1FVACWDUXDHFB4458,276918,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,No Go,NULL
147252,FMS EAST REGION,3450,CAROLINAS CBU,3325,CAROLINAS CBU,3325,238,RPM,51,Truck (No Body) >16K <=26K GVW,NYE    ,FRTL,M2 106                        ,2014,ISB'13 220/2300,3ALACWDU3EDFV8376,132426,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
147287,CENTRAL REGION,3472,UPPER MID WEST CBU,3076,UPPER MID WEST CBU,3076,529,RPM,51,Truck (No Body) >16K <=26K GVW,NYE    ,FRTL,M2 106                        ,2015,ISB'13 220/2300,1FVACWDU7FHGJ9319,143644,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,-54700,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
147288,WEST REGION,3488,ROCKY MOUNTAIN CBU,3125,ROCKY MOUNTAIN CBU,3125,1637,RPM,51,Truck (No Body) >16K <=26K GVW,NYE    ,FRTL,M2 106                        ,2014,ISB'13 220/2300,1FVACWDU5EHFX4282,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,0,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
147289,WEST REGION,3488,ROCKY MOUNTAIN CBU,3125,ROCKY MOUNTAIN CBU,3125,128,RPM,51,Truck (No Body) >16K <=26K GVW,NYE    ,FRTL,M2 106                        ,2014,ISB'13 220/2300,3ALACWDU2EDFV8336,0,NULL,0,0,50,56292,LOWE'S COMPANIES INC,0,0,50000,0,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,184800,NULL,00:01.4,01:07.6,U,NULL,NULL,0,NULL,NULL,NULL,Go,NULL
147293,RVS INTRNL FLEET VS,5349,RVS UTC WEST FLEET,3408,RVS UTC WEST FLEET,3408,3408,OFFL,50,Truck >16K <=26K GVW <=20 ft,NULL,FRTL,M2 106                        ,2014,ISB'13 220/2300,1FVACWDU5EHFX4301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,Ryder Verified,NULL,NULL,0,NULL,28:16.4,18:54.5,U,00:00.0,1579,NULL,NULL,NULL,NULL,NULL,NULL
